id,x,y
16437_14,681302.9739,4821619.718
16438_14,681650.3551,4821621.818
16439_14,681707.7765,4821618.74
1643_13,678794.2911,4820587.758
16440_14,680955.4829,4821612.851
16441_14,680605.907,4821608.191
16442_14,680555.8954,4821595.999
16443_14,681351.3213,4821609.867
16444_14,681506.9312,4821607.471
16445_14,681233.3422,4821599.912
16446_14,681005.839,4821592.31
16447_14,680948.4725,4821589.57
16448_24,681280.3668,4820788.621
16449_24,681328.8209,4820790.59
1644_13,678765.4387,4820584.17
16450_24,681533.3269,4820785.458
16451_24,680806.1915,4820698.647
16452_24,681038.2606,4820778.014
16453_24,681479.3041,4820780.352
16454_24,681377.967,4820773.354
16455_24,680976.8128,4820765.847
16456_24,681003.0683,4820761.217
16457_24,681680.7102,4820770.9
16458_24,681282.4151,4820763.85
16459_24,681481.8979,4820757.62
1645_13,678671.1913,4820582.207
16460_24,681430.4506,4820752.417
16461_24,681681.8623,4820749.186
16462_24,681579.6231,4820744.837
16463_24,681530.6081,4820742.898
16464_24,681332.6889,4820740.615
16465_24,681279.0744,4820739.381
16466_24,681228.4775,4820734.976
16467_24,681041.1288,4820729.392
16468_24,681484.4643,4820733.379
16469_24,681434.1265,4820729.17
1646_13,678640.7905,4820582.698
16470_24,681682.2525,4820728.655
16471_24,681581.4946,4820725
16472_24,681736.7295,4820722.309
16473_24,681333.5667,4820716.329
16474_24,681281.7414,4820713.33
16475_24,681482.8428,4820710.629
16476_24,681080.3841,4820703.305
16477_24,681633.1064,4820706.679
16478_24,681685.8552,4820707.176
16479_24,681430.1275,4820708.431
1647_13,678853.712,4820543.373
16480_24,681006.5187,4820696.623
16481_24,681333.78,4820692.268
16482_24,681278.8916,4820690.268
16483_24,681484.4399,4820686.025
16484_24,681141.5514,4820681.213
16485_24,681738.3449,4820673.538
16486_24,681637.9345,4820685.885
16487_24,681027.5895,4820679.256
16488_24,681584.2469,4820685.218
16489_24,681433.0871,4820684.477
1648_13,678831.1506,4820542.501
16490_24,681281.2873,4820664.845
16491_24,681688.3333,4820669.079
16492_24,681629.8451,4820667.125
16493_24,681529.0384,4820662.943
16494_24,681430.4415,4820661.096
16495_24,681004.2601,4820651.184
16496_24,680980.4217,4820654.683
16497_24,681200.1128,4820654.411
16498_24,681737.208,4820619.033
16499_24,681334.7036,4820612.13
1649_13,678809.2842,4820542.108
164_7,685837.0628,4825548.918
16500_24,681308.1036,4820609.828
16501_24,681687.8303,4820612.267
16502_24,681281.0191,4820606.789
16503_24,681108.0904,4820604.793
16504_24,681059.1273,4820602.772
16505_24,681032.4999,4820604.208
16506_24,681007.2959,4820605.189
16507_24,681740.064,4820589.117
16508_24,681338.477,4820583.731
16509_24,681100.3089,4820577.257
1650_13,678671.1852,4820541.26
16510_24,681041.9578,4820576.206
16511_24,681690.1285,4820573.935
16512_24,681184.504,4820577.946
16513_24,680981.8786,4820571.186
16514_24,681289.145,4820561.67
16515_24,681033.3808,4820550.746
16516_24,681690.028,4820557.095
16517_24,681187.2258,4820553.282
16518_24,680983.6922,4820547.082
16519_24,681339.2543,4820537.911
1651_13,678641.6957,4820537.886
16520_24,681284.6919,4820538.109
16521_24,681236.2835,4820534.875
16522_24,681084.7427,4820528.773
16523_24,681185.4123,4820531.141
16524_24,681742.5603,4820520.284
16525_24,681030.3114,4820528.514
16526_24,681690.5492,4820519.19
16527_24,680984.9266,4820522.536
16528_24,681186.921,4820506.623
16529_24,681733.2883,4820493.751
1652_13,679135.7653,4820494.952
16530_24,680985.3137,4820496.644
16531_24,681596.5578,4820485.683
16532_24,681117.2924,4820472.022
16533_24,681555.7084,4820478.374
16534_24,681026.2454,4820475.734
16535_24,681733.6998,4820480.023
16536_24,681203.7491,4820460.973
16537_24,680992.6655,4820466.56
16538_23,681106.984,4821585.462
16539_23,681651.1202,4821602.744
1653_13,679049.3665,4820502.045
16540_23,681126.5187,4821573.099
16541_23,681352.949,4821590.378
16542_23,681032.7102,4821571.334
16543_23,681651.9401,4821582.542
16544_23,681454.8469,4821580.947
16545_23,681710.6904,4821576.781
16546_23,680550.6193,4821562.236
16547_23,681195.236,4821565.058
16548_23,681143.8161,4821555.158
16549_23,680655.0866,4821557.45
1654_13,679019.8405,4820500.853
16550_23,680955.553,4821565.912
16551_23,680862.5461,4821560.453
16552_23,681056.1402,4821556.353
16553_23,680742.0097,4821548.462
16554_23,681453.9995,4821561.443
16555_23,681212.3079,4821554.503
16556_23,681653.3269,4821563.08
16557_23,681707.5418,4821559.435
16558_23,681018.8357,4821538.141
16559_23,681231.8212,4821538.583
1655_13,678993.9629,4820500.015
16560_23,681509.6256,4821545.6
16561_23,681710.0899,4821545.627
16562_23,681251.1943,4821528.692
16563_23,681357.8654,4821527.479
16564_23,680606.541,4821521.862
16565_23,680653.3249,4821522.13
16566_23,681300.2947,4821523.849
16567_23,680556.8372,4821517.741
16568_23,681712.0589,4821531.655
16569_23,680954.7635,4821515.796
1656_13,678863.2309,4820497.33
16570_23,681128.1768,4821501.422
16571_23,681223.1222,4821506.744
16572_23,680978.2484,4821502.611
16573_23,680889.7831,4821505.924
16574_23,681654.5004,4821508.996
16575_23,681357.8867,4821505.11
16576_23,681306.9942,4821498.922
16577_23,680778.0889,4821492.421
16578_23,680744.8291,4821492.476
16579_23,680995.8933,4821487.703
1657_13,678836.3048,4820496.476
16580_23,680953.6205,4821488.657
16581_23,681256.7996,4821479.534
16582_23,681511.7379,4821490.428
16583_23,681167.9441,4821474.52
16584_23,681655.3477,4821492.662
16585_23,681405.9507,4821485.426
16586_23,681303.6048,4821473.755
16587_23,681707.874,4821479.306
16588_23,681512.634,4821472.886
16589_23,680991.5316,4821462.642
1658_13,678809.647,4820495.757
16590_23,681406.3287,4821460.786
16591_23,681357.7526,4821458.853
16592_23,680894.7148,4821446.372
16593_23,681152.6035,4821449.191
16594_23,680770.6457,4821439.276
16595_23,681219.2939,4821445.156
16596_23,680988.9744,4821433.765
16597_23,681174.2992,4821430.604
16598_23,681409.3858,4821439.069
16599_23,681611.4625,4821436.78
1659_13,678668.7285,4820491.764
165_7,685739.4199,4825548.171
16600_23,681561.1918,4821433.549
16601_23,681510.3571,4821431.281
16602_23,681463.0155,4821428.026
16603_23,681198.1346,4821415.453
16604_23,681105.5789,4821417.111
16605_23,681004.1778,4821407.236
16606_23,681358.2708,4821417.772
16607_23,681508.6624,4821410.601
16608_23,681125.1166,4821403.334
16609_23,681456.3861,4821410.241
1660_13,678997.4712,4820549.185
16610_23,681223.2776,4821397.275
16611_23,680957.8847,4821397.406
16612_23,681411.0135,4821399.174
16613_23,681145.2974,4821387.436
16614_23,680811.1263,4821382.153
16615_23,680776.4887,4821381.587
16616_23,681559.2685,4821397.47
16617_23,680898.7717,4821387.49
16618_23,680870.8672,4821387.564
16619_23,681513.7587,4821388.826
1661_13,679024.4125,4820548.667
16620_23,681459.7145,4821390.639
16621_23,680743.5062,4821379.575
16622_23,681000.8524,4821373.485
16623_23,680977.5962,4821370.614
16624_23,681412.4491,4821378.706
16625_23,680565.0729,4821373.625
16626_23,680956.443,4821369.83
16627_23,681560.3231,4821379.038
16628_23,681127.6647,4821362.381
16629_23,681413.0678,4821358.641
1662_13,679107.0683,4820550.67
16630_23,681361.4102,4821357.571
16631_23,681614.0046,4821360.949
16632_23,681560.5548,4821361.506
16633_23,681513.3168,4821341.213
16634_23,681308.5243,4821346.016
16635_23,681660.1209,4821346.979
16636_23,681616.0102,4821339.594
16637_23,681364.2845,4821333.687
16638_23,681278.0534,4821324.238
16639_23,681661.4163,4821330.142
1663_13,679188.633,4820553.9
16640_23,681086.1997,4821315.329
16641_23,680654.6081,4821330.734
16642_23,680969.1227,4821316.688
16643_23,681183.364,4821313.488
16644_23,681309.4478,4821323.089
16645_23,681459.4646,4821323.211
16646_23,681615.9614,4821322.934
16647_23,681661.2822,4821313.604
16648_23,681226.4841,4821309.181
16649_23,681719.807,4821312.302
1664_13,679216.3241,4820553.053
16650_23,680662.4659,4821296.602
16651_23,681459.7023,4821304.911
16652_23,681720.1362,4821299.022
16653_23,681662.6904,4821296.544
16654_23,681361.9375,4821289.711
16655_23,681562.3866,4821287.516
16656_23,680743.8629,4821289.394
16657_23,681224.5304,4821286.821
16658_23,681720.002,4821286.029
16659_23,680690.3795,4821277.012
1665_13,679021.1511,4820456.568
16660_23,680594.8733,4821283.575
16661_23,681618.8966,4821275.635
16662_23,681315.8425,4821271.944
16663_23,681601.6541,4821271.995
16664_23,681296.381,4821266.692
16665_23,681365.1958,4821267.286
16666_23,681467.7582,4821268.347
16667_23,681719.7613,4821271.986
16668_23,680584.8362,4821241.573
16669_23,681019.0582,4821260.895
1666_13,678996.5537,4820456.529
16670_23,681225.8623,4821263.961
16671_23,680970.9302,4821261.998
16672_23,681193.0262,4821262.08
16673_23,681516.1484,4821222.02
16674_23,681465.2924,4821221.853
16675_23,681265.8461,4821219.021
16676_23,681212.1677,4821216.549
16677_23,681186.6437,4821216.037
16678_23,680899.2411,4821194.329
16679_23,680830.7127,4821202.315
1667_13,678970.5634,4820455.861
16680_23,681619.2959,4821204.208
16681_23,681568.6198,4821200.453
16682_23,681464.7894,4821194.975
16683_23,681413.9182,4821190.376
16684_23,681267.5835,4821195.975
16685_23,680715.6718,4821193.436
16686_23,681011.8375,4821147.954
16687_23,680662.2433,4821169.07
16688_23,681214.3866,4821189.492
16689_23,681365.8268,4821179.004
1668_13,678819.62,4820451.363
16690_23,681620.4664,4821174.289
16691_23,681569.9121,4821172.947
16692_23,681312.9164,4821177.327
16693_23,681467.8496,4821167.482
16694_23,681213.6216,4821164.608
16695_23,681317.8024,4821153.391
16696_23,681568.9337,4821145.034
16697_23,681519.7298,4821149.728
16698_23,681469.5565,4821143.26
16699_23,681264.6299,4821139.608
1669_13,678789.8075,4820449.839
166_7,686068.1321,4825550.771
16700_23,681419.1364,4821133.567
16701_23,681367.3112,4821131.879
16702_23,681520.1717,4821126.572
16703_23,680660.6584,4821132.244
16704_23,681724.5375,4821118.766
16705_23,681218.5837,4821110.835
16706_23,681191.1821,4821114.231
16707_23,681164.6614,4821108.961
16708_23,681013.4742,4821107.839
16709_23,681318.6802,4821110.476
1670_13,679128.95,4820445.105
16710_23,681417.4082,4821109.336
16711_23,681369.076,4821106.809
16712_23,681620.3688,4821103.334
16713_23,681265.4925,4821091.008
16714_23,681017.4092,4821080.712
16715_23,681321.4356,4821087.174
16716_23,680964.4288,4821079.822
16717_23,681370.3226,4821081.76
16718_23,681621.1644,4821082.342
16719_23,680892.7671,4821023.83
1671_13,678665.967,4820415.564
16720_23,681117.1887,4821078.487
16721_23,681570.7503,4821067.773
16722_23,681673.9924,4821064.49
16723_23,681508.4796,4821057.525
16724_23,681218.5532,4821060.382
16725_23,681018.0462,4821056.773
16726_23,681166.3622,4821058.541
16727_23,680965.6388,4821054.426
16728_23,681068.1555,4821048.967
16729_23,680644.6899,4821049.878
1672_13,679047.239,4820414.64
16730_23,681627.934,4821030.712
16731_23,681603.111,4821036.641
16732_23,681523.5428,4821039.71
16733_23,681219.2329,4821032.754
16734_23,681422.1875,4821026.771
16735_23,680967.9553,4821030.578
16736_23,681369.6734,4821031.395
16737_23,681674.1783,4821014.512
16738_23,681573.7679,4820995.145
16739_23,681728.6797,4821012.187
1673_13,679009.2914,4820413.485
16740_23,681526.1428,4821017.618
16741_23,681473.5403,4821003.649
16742_23,681170.8763,4821005.539
16743_23,681313.8949,4821000.476
16744_23,681067.6983,4821001.241
16745_23,681675.5012,4820988.982
16746_23,681525.2497,4820998.342
16747_23,680634.3754,4820993.865
16748_23,681729.0729,4820988.016
16749_23,681218.8184,4820981.234
1674_13,678896.0762,4820399.239
16750_23,681171.7115,4820978.716
16751_23,681069.5972,4820978.811
16752_23,681628.3881,4820965.205
16753_23,681120.1179,4820969.968
16754_23,681478.9444,4820967.978
16755_23,681675.4432,4820964.424
16756_23,680969.2416,4820958.188
16757_23,681221.7018,4820952.464
16758_23,681267.8425,4820959.279
16759_23,681324.6909,4820953.381
1675_13,678863.1943,4820404.975
16760_23,681373.1024,4820923.986
16761_23,681676.2967,4820943.286
16762_23,681626.9373,4820940.107
16763_23,680670.5431,4820942.631
16764_23,681015.6779,4820936.727
16765_23,681226.2251,4820925.178
16766_23,681324.3129,4820929.619
16767_23,681578.349,4820923.566
16768_23,681627.7938,4820918.982
16769_23,681121.0414,4820916.756
1676_13,678753.8288,4820396.459
16770_23,681479.8893,4820913.288
16771_23,681729.7922,4820918.037
16772_23,681676.6716,4820909.841
16773_23,680972.3963,4820897.822
16774_23,681272.698,4820906.387
16775_23,681228.0112,4820890.339
16776_23,680642.538,4820891.943
16777_23,681477.9568,4820891.458
16778_23,680564.0213,4820866.687
16779_23,681701.7567,4820890.492
1677_13,679047.5255,4820394.987
16780_23,681374.4465,4820883.283
16781_23,681678.0158,4820890.486
16782_23,681122.4191,4820888.069
16783_23,681174.473,4820878.943
16784_23,681603.7176,4820871.463
16785_23,681577.9131,4820874.368
16786_23,681627.2908,4820874.752
16787_23,681407.8283,4820863.267
16788_23,681098.9495,4820857.427
16789_23,681128.5791,4820859.945
1678_13,679009.6815,4820393.804
16790_23,681074.858,4820859.134
16791_23,681323.9533,4820859.106
16792_23,680970.4699,4820856.287
16793_23,680998.5177,4820854.303
16794_23,681710.9799,4820830.038
16795_23,681683.8618,4820821.771
16796_23,681626.0381,4820826.67
16797_23,681489.5636,4820813.048
16798_23,681428.3505,4820820.308
16799_23,681378.4181,4820816.788
1679_13,678959.6424,4821959.312
167_7,685816.7082,4825538.668
16800_23,681224.637,4820814.356
16801_23,681199.6952,4820811.951
16802_23,681175.744,4820811.039
16803_23,681153.2009,4820810.625
16804_23,681025.0353,4820805.391
16805_23,680999.621,4820806.583
16806_23,680974.4719,4820802.938
16807_23,681680.6828,4820804.578
16808_23,681534.3084,4820806.227
16809_24,682051.7592,4820388.345
1680_13,679109.4305,4821911.3
16810_24,681999.9614,4820400.638
16811_24,681949.5657,4820430.493
16812_24,681909.3869,4820421.879
16813_24,681828.5873,4820396.178
16814_24,682050.7808,4820307.201
16815_24,682007.743,4820312.8
16816_24,681900.5964,4820291.016
16817_24,681800.9083,4820304.827
16818_24,681949.5931,4820257.979
16819_24,682009.1572,4820272.566
1681_13,678759.6779,4821032.358
16820_24,682152.3343,4820266.474
16821_24,682102.4201,4820260.411
16822_24,682056.319,4820264.898
16823_24,681800.5578,4820262.493
16824_24,682003.3416,4820241.163
16825_24,681954.3053,4820241.34
16826_24,682054.7707,4820228.282
16827_24,682103.6881,4820224.627
16828_24,682001.0495,4820224.676
16829_24,681801.1308,4820215.819
1682_13,678700.4887,4821030.667
16830_24,682039.9817,4820190.959
16831_24,681958.6853,4820208.25
16832_24,681857.0983,4820189.438
16833_24,682009.5657,4820189.972
16834_24,681959.4351,4820191.343
16835_24,681956.5456,4820175.414
16836_24,682105.5382,4820153.005
16837_24,682058.0686,4820150.052
16838_24,682104.1301,4820134.416
16839_24,682061.1288,4820135.537
1683_13,678788.6462,4820985.407
16840_24,682005.5454,4820128.759
16841_24,681960.8189,4820120.831
16842_24,682011.9827,4820114.195
16843_24,682158.7412,4820105.825
16844_24,682105.7059,4820100.83
16845_24,682061.8756,4820095.944
16846_24,682006.6183,4820094.926
16847_24,682012.6564,4820077.82
16848_24,681960.1301,4820065.29
16849_24,681861.0546,4820048.05
1684_13,678757.1603,4820986.519
16850_24,682109.4793,4820063.766
16851_24,681809.8207,4820046.514
16852_24,682060.4735,4820058.081
16853_24,681957.2466,4820047.614
16854_24,682107.7328,4820048.413
16855_24,682065.1704,4820035.907
16856_22,683422.6426,4821634.934
16857_22,683411.6942,4821629.825
16858_22,683398.3043,4821629.63
16859_22,683369.8999,4821630.514
1685_13,678733.2243,4820987.074
16860_22,683424.7762,4821584.633
16861_22,683411.2949,4821584.251
16862_22,683396.9083,4821583.886
16863_22,683386.3927,4821539.51
16864_22,683409.652,4821534.468
16865_22,683419.8872,4821522.347
16866_22,683378.8458,4821481.659
16867_22,683396.2682,4821213.123
16868_22,683538.2322,4821124.067
16869_22,683518.8072,4821129.894
1686_13,678747.1323,4820918.354
16870_22,683445.5545,4821126.962
16871_22,683426.1966,4821112.42
16872_22,683535.2847,4821093.794
16873_22,683413.6327,4821047.647
16874_22,683531.9716,4821014.286
16875_22,683534.4557,4820994.926
16876_22,683533.901,4820957.158
16877_22,683301.966,4821605.554
16878_22,683115.1293,4821644.806
16879_22,683059.933,4821643.432
1687_13,678718.6945,4820916.04
16880_22,683114.4008,4821627.009
16881_22,683215.5641,4821619.7
16882_22,683060.0945,4821615.881
16883_22,683170.5299,4821606.124
16884_22,683103.0653,4821603.408
16885_22,683059.875,4821601.817
16886_22,683217.396,4821593.331
16887_22,683159.493,4821592.314
16888_22,683115.8456,4821591.164
16889_22,683218.2647,4821578.265
1688_13,678661.5078,4820916.976
16890_22,683060.4389,4821575.799
16891_22,683213.5159,4821564.619
16892_22,683115.7999,4821564.762
16893_22,683217.9965,4821553.549
16894_22,683161.6937,4821552.909
16895_22,683060.1372,4821547.66
16896_22,683160.4196,4821538.879
