facility_id,x,y,activity_type,capacity,day,start_time,end_time
12390_10,682963.8293000003,4823416.057399999,home,2.0,wkday,00:00:00,30:00:00
12391_10,683149.2577999998,4823409.205499999,home,4.0,wkday,00:00:00,30:00:00
12392_10,682802.1661,4823404.5725,home,2.0,wkday,00:00:00,30:00:00
12393_10,683031.5620999997,4823406.0569,home,4.0,wkday,00:00:00,30:00:00
12394_10,682685.1227000002,4823399.0831,home,2.0,wkday,00:00:00,30:00:00
12395_10,682569.9689999996,4823393.4046,home,2.0,wkday,00:00:00,30:00:00
12396_10,682640.8351999996,4823390.887,home,2.0,wkday,00:00:00,30:00:00
12397_10,682803.3518000003,4823387.445800001,home,2.0,wkday,00:00:00,30:00:00
12398_10,683032.7233999996,4823390.6127,home,2.0,wkday,00:00:00,30:00:00
12399_10,682685.4365999997,4823388.344900001,home,2.0,wkday,00:00:00,30:00:00
1239_12,679038.0461999997,4823122.5405,home,2.0,wkday,00:00:00,30:00:00
123_7,685927.1374000004,4825502.7498,home,2.0,wkday,00:00:00,30:00:00
12400_10,682572.3952000001,4823379.2314,home,2.0,wkday,00:00:00,30:00:00
12401_10,682801.6693000002,4823375.403100001,home,2.0,wkday,00:00:00,30:00:00
12402_10,682733.3117000004,4823373.6962,home,2.0,wkday,00:00:00,30:00:00
12403_10,683034.7259,4823376.9728,home,2.0,wkday,00:00:00,30:00:00
12404_10,682571.6453999998,4823363.195800001,home,2.0,wkday,00:00:00,30:00:00
12405_10,682738.4018000001,4823358.9957,home,8.0,wkday,00:00:00,30:00:00
12406_10,682620.6756999996,4823357.6149,home,2.0,wkday,00:00:00,30:00:00
12407_10,683037.2222999996,4823363.055600001,home,4.0,wkday,00:00:00,30:00:00
12408_10,682845.3808000004,4823353.576300001,home,2.0,wkday,00:00:00,30:00:00
12409_10,682572.3372999998,4823347.818700001,home,2.0,wkday,00:00:00,30:00:00
1240_12,679032.2123999996,4823070.9012,home,2.0,wkday,00:00:00,30:00:00
12410_10,683145.6764000002,4823346.8127999995,home,6.0,wkday,00:00:00,30:00:00
12411_10,682686.2199999997,4823348.638599999,home,2.0,wkday,00:00:00,30:00:00
12412_10,683086.2312000003,4823348.1753,home,2.0,wkday,00:00:00,30:00:00
12413_10,682628.0944999997,4823343.7709,home,2.0,wkday,00:00:00,30:00:00
12414_10,682883.5936000003,4823321.5144,home,2.0,wkday,00:00:00,30:00:00
12415_10,683010.3206000002,4823322.949999999,home,12.0,wkday,00:00:00,30:00:00
12416_10,682616.9600999998,4823328.747300001,home,2.0,wkday,00:00:00,30:00:00
12417_10,682631.0296999998,4823311.8156,home,2.0,wkday,00:00:00,30:00:00
12418_10,682749.0088999998,4823315.790200001,home,2.0,wkday,00:00:00,30:00:00
12419_10,682982.4830999998,4823319.667300001,home,2.0,wkday,00:00:00,30:00:00
1241_12,679036.2571,4823053.579399999,home,2.0,wkday,00:00:00,30:00:00
12420_10,682966.7615,4823318.600500001,home,4.0,wkday,00:00:00,30:00:00
12421_10,682725.5056999996,4823314.269300001,home,2.0,wkday,00:00:00,30:00:00
12422_10,682926.2566,4823321.4168,home,2.0,wkday,00:00:00,30:00:00
12423_10,682913.7901999997,4823320.496300001,home,2.0,wkday,00:00:00,30:00:00
12424_10,682535.1881999997,4823312.73,home,2.0,wkday,00:00:00,30:00:00
12425_10,682520.1980999997,4823311.9893,home,2.0,wkday,00:00:00,30:00:00
12426_10,682680.3647999996,4823316.274800001,home,4.0,wkday,00:00:00,30:00:00
12427_10,682616.3291999996,4823313.0348000005,home,2.0,wkday,00:00:00,30:00:00
12428_10,682568.8535000002,4823314.0803,home,2.0,wkday,00:00:00,30:00:00
12429_10,683624.6827999996,4823697.0897,secondary,N/A,wkday,08:00:00,20:00:00
1242_12,678944.9236000003,4823109.092700001,home,2.0,wkday,00:00:00,30:00:00
12430_10,683600.0427000001,4823697.604800001,secondary,N/A,wkday,08:00:00,20:00:00
12431_10,683620.5771000003,4823711.9792,secondary,N/A,wkday,08:00:00,20:00:00
12432_10,683465.6774000004,4823728.6975,work,N/A,wkday,08:00:00,18:00:00
12433_10,684115.7622999996,4823743.1908,home,168.0,wkday,00:00:00,30:00:00
12434_10,683363.4839000003,4823705.992900001,N/A,N/A,N/A,N/A,N/A
12435_10,683319.5132999998,4823697.9827,N/A,N/A,N/A,N/A,N/A
12436_10,684077.0312999999,4823663.9761,home,112.0,wkday,00:00:00,30:00:00
12437_10,683963.6698000003,4823654.905300001,work,N/A,wkday,08:00:00,18:00:00
12438_10,683926.8620999996,4823657.870999999,secondary,N/A,wkday,08:00:00,20:00:00
12439_10,683793.6094000004,4823716.478,secondary,N/A,wkday,08:00:00,20:00:00
1243_12,678985.3461999996,4823049.964500001,home,2.0,wkday,00:00:00,30:00:00
12440_10,683332.6167000001,4823620.9474,secondary,N/A,wkday,08:00:00,20:00:00
12441_10,683457.7281999998,4823594.6645,work,N/A,wkday,08:00:00,18:00:00
12442_10,683833.5565,4823608.621300001,work,N/A,wkday,08:00:00,18:00:00
12443_10,683790.4516000003,4823597.535700001,secondary,N/A,wkday,08:00:00,20:00:00
12444_10,683817.0668000001,4823590.363700001,secondary,N/A,wkday,08:00:00,20:00:00
12445_10,683840.1616000002,4823591.957800001,home,4.0,wkday,00:00:00,30:00:00
12446_10,684105.2039999999,4823562.355599999,home,2.0,wkday,00:00:00,30:00:00
12447_10,684081.3046000004,4823561.1852,home,2.0,wkday,00:00:00,30:00:00
12448_10,684062.9677999998,4823559.3137,home,2.0,wkday,00:00:00,30:00:00
12449_10,683838.3936999999,4823548.7859000005,home,10.0,wkday,00:00:00,30:00:00
1244_12,678987.0500999996,4823035.2731,home,2.0,wkday,00:00:00,30:00:00
12450_10,683804.1767999995,4823545.0429,N/A,N/A,N/A,N/A,N/A
12451_10,683567.8161000004,4823522.6523,N/A,N/A,N/A,N/A,N/A
12452_10,683352.6542999996,4823538.5568,home,12.0,wkday,00:00:00,30:00:00
12453_10,683381.2477000002,4823536.9901,home,12.0,wkday,00:00:00,30:00:00
12454_10,683314.2189999996,4823539.8094999995,home,16.0,wkday,00:00:00,30:00:00
12455_10,683314.5511999996,4823523.1247000005,home,24.0,wkday,00:00:00,30:00:00
12456_10,684036.8463000003,4823525.3894,home,2.0,wkday,00:00:00,30:00:00
12457_10,684037.0505999997,4823510.317,home,2.0,wkday,00:00:00,30:00:00
12458_10,683867.4046,4823511.4509,home,2.0,wkday,00:00:00,30:00:00
12459_10,683809.2364999996,4823488.718800001,work,N/A,wkday,08:00:00,18:00:00
1245_12,678983.7368999999,4823013.8608,home,2.0,wkday,00:00:00,30:00:00
12460_10,683867.3893999998,4823500.8956,home,8.0,wkday,00:00:00,30:00:00
12461_10,684047.0175000001,4823499.847100001,home,8.0,wkday,00:00:00,30:00:00
12462_10,684089.9578,4823486.240800001,home,2.0,wkday,00:00:00,30:00:00
12463_10,684077.8816,4823484.0309999995,home,2.0,wkday,00:00:00,30:00:00
12464_10,683859.3608999997,4823483.08,home,2.0,wkday,00:00:00,30:00:00
12465_10,683318.3063000003,4823508.4608,home,8.0,wkday,00:00:00,30:00:00
12466_10,683382.1284999996,4823493.976600001,work,N/A,wkday,08:00:00,18:00:00
12467_10,683620.8118000003,4823725.478800001,home,4.0,wkday,00:00:00,30:00:00
12468_10,683673.8744999999,4823721.5316,home,4.0,wkday,00:00:00,30:00:00
12469_10,683802.0219,4823523.862299999,work,N/A,wkday,08:00:00,18:00:00
1246_12,678995.4199000001,4823012.373400001,home,2.0,wkday,00:00:00,30:00:00
12470_11,681699.9523,4823421.3884,home,2.0,wkday,00:00:00,30:00:00
12471_11,681960.3433999997,4823418.5934,home,2.0,wkday,00:00:00,30:00:00
12472_11,682061.2599,4823418.5964,home,2.0,wkday,00:00:00,30:00:00
12473_11,681902.8458000002,4823417.0572,home,2.0,wkday,00:00:00,30:00:00
12474_11,681801.5422999999,4823411.0221,home,2.0,wkday,00:00:00,30:00:00
12475_11,681700.3150000004,4823407.693700001,home,2.0,wkday,00:00:00,30:00:00
12476_11,682061.1805999996,4823404.8651,home,2.0,wkday,00:00:00,30:00:00
12477_11,682005.4966000002,4823403.399,home,2.0,wkday,00:00:00,30:00:00
12478_11,681960.6969999997,4823403.749600001,home,2.0,wkday,00:00:00,30:00:00
12479_11,681858.5339000002,4823398.4826,home,2.0,wkday,00:00:00,30:00:00
1247_12,678953.3542999998,4823011.9528,home,2.0,wkday,00:00:00,30:00:00
12480_11,681802.7858999996,4823396.9098000005,home,2.0,wkday,00:00:00,30:00:00
12481_11,681701.1683999998,4823394.684800001,home,2.0,wkday,00:00:00,30:00:00
12482_11,681961.0658,4823365.036800001,home,2.0,wkday,00:00:00,30:00:00
12483_11,681905.1562000001,4823364.4394000005,home,2.0,wkday,00:00:00,30:00:00
12484_11,681805.1449999996,4823361.760199999,home,2.0,wkday,00:00:00,30:00:00
12485_11,681758.8123000003,4823360.9647,home,2.0,wkday,00:00:00,30:00:00
12486_11,681961.5138999997,4823350.571,home,2.0,wkday,00:00:00,30:00:00
12487_11,681905.9883000003,4823352.2169,home,2.0,wkday,00:00:00,30:00:00
12488_11,681803.0083999997,4823350.5923,home,2.0,wkday,00:00:00,30:00:00
12489_11,681758.6903999997,4823349.284700001,home,2.0,wkday,00:00:00,30:00:00
1248_12,678914.0991000002,4823036.153899999,home,2.0,wkday,00:00:00,30:00:00
12490_11,682105.3614999996,4823342.588300001,home,2.0,wkday,00:00:00,30:00:00
12491_11,681959.3070999999,4823337.4067,home,2.0,wkday,00:00:00,30:00:00
12492_11,681752.1067000004,4823337.729800001,home,2.0,wkday,00:00:00,30:00:00
12493_11,682060.0619999999,4823324.8946,home,2.0,wkday,00:00:00,30:00:00
12494_11,682007.1820999999,4823325.236,home,2.0,wkday,00:00:00,30:00:00
12495_11,681959.8861999996,4823321.045,home,2.0,wkday,00:00:00,30:00:00
12496_11,681759.2572999997,4823322.1208999995,home,2.0,wkday,00:00:00,30:00:00
12497_11,681803.0114000002,4823319.012,home,2.0,wkday,00:00:00,30:00:00
12498_11,682044.4134999998,4823297.950200001,home,2.0,wkday,00:00:00,30:00:00
12499_11,682026.0493000001,4823297.2765999995,home,2.0,wkday,00:00:00,30:00:00
1249_12,678923.0480000004,4823009.426000001,home,2.0,wkday,00:00:00,30:00:00
124_7,686011.2867999999,4825495.7546,home,2.0,wkday,00:00:00,30:00:00
12500_11,681924.1179,4823294.442,home,2.0,wkday,00:00:00,30:00:00
12501_11,681762.0614999998,4823306.9693,home,2.0,wkday,00:00:00,30:00:00
12502_11,681851.9197000004,4823295.079,home,6.0,wkday,00:00:00,30:00:00
12503_11,681759.1963999998,4823288.1875,home,2.0,wkday,00:00:00,30:00:00
12504_11,681348.2549999999,4824020.0594,home,8.0,wkday,00:00:00,30:00:00
12505_11,681058.5237999996,4824024.2139,home,2.0,wkday,00:00:00,30:00:00
12506_11,680521.0323000001,4823946.5233,work,N/A,wkday,08:00:00,18:00:00
12507_11,681547.2013999997,4824003.4112,home,2.0,wkday,00:00:00,30:00:00
12508_11,681009.7526000002,4824004.7127,home,8.0,wkday,00:00:00,30:00:00
12509_11,681105.3381000003,4823970.6909,home,12.0,wkday,00:00:00,30:00:00
1250_12,678901.8339,4823172.329700001,home,2.0,wkday,00:00:00,30:00:00
12510_11,681448.0437000003,4824003.057700001,home,2.0,wkday,00:00:00,30:00:00
12511_11,681391.2562999995,4824002.890000001,home,2.0,wkday,00:00:00,30:00:00
12512_11,681631.1465999996,4823978.0427,home,16.0,wkday,00:00:00,30:00:00
12513_11,681255.7906999998,4823999.5098,home,2.0,wkday,00:00:00,30:00:00
12514_11,681490.0817999998,4823990.5974,home,2.0,wkday,00:00:00,30:00:00
12515_11,681394.9108999996,4823989.171,home,2.0,wkday,00:00:00,30:00:00
12516_11,681351.9064999996,4823986.729499999,home,2.0,wkday,00:00:00,30:00:00
12517_11,681295.8141000001,4823988.3815,home,2.0,wkday,00:00:00,30:00:00
12518_11,681156.6969999997,4823982.5294,home,4.0,wkday,00:00:00,30:00:00
12519_11,681548.3779999996,4823979.8654,home,2.0,wkday,00:00:00,30:00:00
1251_12,678899.5478999997,4823157.839500001,home,2.0,wkday,00:00:00,30:00:00
12520_11,681064.3424000004,4823979.807499999,home,2.0,wkday,00:00:00,30:00:00
12521_11,681349.4863999998,4823973.9736,home,2.0,wkday,00:00:00,30:00:00
12522_11,681492.3860999998,4823970.6391,home,2.0,wkday,00:00:00,30:00:00
12523_11,681256.9002,4823970.227600001,home,2.0,wkday,00:00:00,30:00:00
12524_11,681590.8640999999,4823968.042199999,home,2.0,wkday,00:00:00,30:00:00
12525_11,681156.2306000004,4823968.6548,home,8.0,wkday,00:00:00,30:00:00
12526_11,680897.8937999997,4823962.4034,secondary,N/A,wkday,08:00:00,20:00:00
12527_11,681009.4356000004,4823965.262399999,home,2.0,wkday,00:00:00,30:00:00
12528_11,681550.2463999996,4823957.0998,home,2.0,wkday,00:00:00,30:00:00
12529_11,681243.8607999999,4823954.5121,home,2.0,wkday,00:00:00,30:00:00
1252_12,679116.8981999997,4823210.4603,home,2.0,wkday,00:00:00,30:00:00
12530_11,681105.9934,4823944.5177,home,12.0,wkday,00:00:00,30:00:00
12531_11,681393.2741,4823950.311899999,home,2.0,wkday,00:00:00,30:00:00
12532_11,681062.8000999996,4823938.1382,home,2.0,wkday,00:00:00,30:00:00
12533_11,681254.4100000001,4823944.319499999,home,2.0,wkday,00:00:00,30:00:00
12534_11,681591.3518000003,4823942.7498,home,2.0,wkday,00:00:00,30:00:00
12535_11,681156.8463000003,4823941.838500001,home,8.0,wkday,00:00:00,30:00:00
12536_11,680705.9060000004,4823917.3477,N/A,N/A,N/A,N/A,N/A
12537_11,681106.6243000003,4823918.4176,home,12.0,wkday,00:00:00,30:00:00
12538_11,681010.2251000004,4823938.7447,home,2.0,wkday,00:00:00,30:00:00
12539_11,681353.1683999998,4823936.208799999,home,2.0,wkday,00:00:00,30:00:00
1253_12,679057.4133000001,4823258.505999999,home,2.0,wkday,00:00:00,30:00:00
12540_11,681647.0632999996,4823925.147600001,home,2.0,wkday,00:00:00,30:00:00
12541_11,681210.8203999996,4823918.326199999,home,2.0,wkday,00:00:00,30:00:00
12542_11,681495.3334999997,4823927.668299999,home,2.0,wkday,00:00:00,30:00:00
12543_11,681065.2141000004,4823924.510600001,home,2.0,wkday,00:00:00,30:00:00
12544_11,681258.8814000003,4823918.825999999,home,2.0,wkday,00:00:00,30:00:00
12545_11,681161.0038000001,4823913.3061,home,2.0,wkday,00:00:00,30:00:00
12546_11,681491.9319000002,4823913.681,home,2.0,wkday,00:00:00,30:00:00
12547_11,680922.1985999998,4823908.3805,secondary,N/A,wkday,08:00:00,20:00:00
12548_11,680899.3051000005,4823904.8783,secondary,N/A,wkday,08:00:00,20:00:00
12549_11,681394.9840000002,4823910.559800001,home,2.0,wkday,00:00:00,30:00:00
1254_12,679073.4275000002,4823258.125,home,2.0,wkday,00:00:00,30:00:00
12550_11,681347.7703999998,4823907.9111,home,2.0,wkday,00:00:00,30:00:00
12551_11,681164.2072999999,4823901.7541000005,home,2.0,wkday,00:00:00,30:00:00
12552_11,681062.0838000001,4823899.3279,home,2.0,wkday,00:00:00,30:00:00
12553_11,681646.4627999999,4823876.4222,home,2.0,wkday,00:00:00,30:00:00
12554_11,681585.8989000004,4823878.921499999,home,2.0,wkday,00:00:00,30:00:00
12555_11,681494.6721000001,4823876.071599999,home,2.0,wkday,00:00:00,30:00:00
12556_11,681451.8842000002,4823879.390900001,home,2.0,wkday,00:00:00,30:00:00
12557_11,681402.7016000003,4823871.365499999,home,2.0,wkday,00:00:00,30:00:00
12558_11,681298.2463999996,4823873.4168,home,2.0,wkday,00:00:00,30:00:00
12559_11,681259.1649000002,4823869.704399999,home,2.0,wkday,00:00:00,30:00:00
1255_12,679089.0637999997,4823259.271,home,2.0,wkday,00:00:00,30:00:00
12560_11,681106.9718000004,4823865.882200001,home,2.0,wkday,00:00:00,30:00:00
12561_11,681069.7465000004,4823863.388900001,home,2.0,wkday,00:00:00,30:00:00
12562_11,681301.0871000001,4823857.7623,home,4.0,wkday,00:00:00,30:00:00
12563_11,680900.0456999997,4823852.635500001,secondary,N/A,wkday,08:00:00,20:00:00
12564_11,680645.6561000003,4823827.8126,work,N/A,wkday,08:00:00,18:00:00
12565_11,681450.9941999996,4823854.6624,home,2.0,wkday,00:00:00,30:00:00
12566_11,681165.2709999997,4823855.0616999995,home,2.0,wkday,00:00:00,30:00:00
12567_11,681257.3603999997,4823842.0315000005,home,2.0,wkday,00:00:00,30:00:00
12568_11,681647.4716999996,4823840.6965,home,2.0,wkday,00:00:00,30:00:00
12569_11,681591.1749999998,4823841.022600001,home,2.0,wkday,00:00:00,30:00:00
1256_12,679098.5948999999,4823257.744000001,home,2.0,wkday,00:00:00,30:00:00
12570_11,681107.7308,4823833.137399999,home,4.0,wkday,00:00:00,30:00:00
12571_11,681299.9776999997,4823830.1565000005,home,4.0,wkday,00:00:00,30:00:00
12572_11,681257.7811000003,4823828.9098000005,home,2.0,wkday,00:00:00,30:00:00
12573_11,681205.3553999998,4823831.0252,home,2.0,wkday,00:00:00,30:00:00
12574_11,681161.3421999998,4823826.2794,home,2.0,wkday,00:00:00,30:00:00
12575_11,681551.6240999997,4823826.9683,home,2.0,wkday,00:00:00,30:00:00
12576_11,681069.2984999996,4823826.148399999,home,2.0,wkday,00:00:00,30:00:00
12577_11,681014.3520999998,4823814.300799999,home,2.0,wkday,00:00:00,30:00:00
12578_11,681647.3315000003,4823819.3726,home,2.0,wkday,00:00:00,30:00:00
12579_11,681255.5011999998,4823818.546599999,home,2.0,wkday,00:00:00,30:00:00
1257_12,679066.5634000003,4823274.5233,home,2.0,wkday,00:00:00,30:00:00
12580_11,681203.7276999997,4823817.644400001,home,2.0,wkday,00:00:00,30:00:00
12581_11,681451.8507000003,4823814.0112,home,2.0,wkday,00:00:00,30:00:00
12582_11,681164.4754999997,4823812.1184,home,2.0,wkday,00:00:00,30:00:00
12583_11,681550.9139,4823813.313200001,home,2.0,wkday,00:00:00,30:00:00
12584_11,681357.8898,4823808.887499999,home,2.0,wkday,00:00:00,30:00:00
12585_11,681257.7750000004,4823803.209100001,home,2.0,wkday,00:00:00,30:00:00
12586_11,681451.1283,4823794.0833,home,2.0,wkday,00:00:00,30:00:00
12587_11,681593.2263000002,4823800.8926,home,2.0,wkday,00:00:00,30:00:00
12588_11,681107.7764999997,4823801.285800001,home,2.0,wkday,00:00:00,30:00:00
12589_11,681358.4994000001,4823794.683800001,home,2.0,wkday,00:00:00,30:00:00
1258_12,679066.7858999996,4823347.7577,home,2.0,wkday,00:00:00,30:00:00
12590_11,681208.2539999997,4823780.001499999,home,2.0,wkday,00:00:00,30:00:00
12591_11,681647.6271000002,4823789.0602,home,2.0,wkday,00:00:00,30:00:00
12592_11,681055.5306000002,4823733.4615,secondary,N/A,wkday,08:00:00,20:00:00
12593_11,681355.8932999996,4823782.0711,home,2.0,wkday,00:00:00,30:00:00
12594_11,681451.6464,4823776.154999999,home,2.0,wkday,00:00:00,30:00:00
12595_11,681168.2520000003,4823775.322799999,home,2.0,wkday,00:00:00,30:00:00
12596_11,681494.2940999996,4823771.4397,home,2.0,wkday,00:00:00,30:00:00
12597_11,680273.1501000002,4823757.0196,secondary,N/A,wkday,08:00:00,20:00:00
12598_11,681210.2260999996,4823761.326400001,home,2.0,wkday,00:00:00,30:00:00
12599_11,681650.7330999998,4823762.4816,home,2.0,wkday,00:00:00,30:00:00
1259_12,679084.2265999997,4823348.861099999,home,2.0,wkday,00:00:00,30:00:00
125_7,686198.3367999997,4825500.454700001,home,2.0,wkday,00:00:00,30:00:00
12600_11,681495.8455999997,4823758.324100001,home,2.0,wkday,00:00:00,30:00:00
12601_11,681400.6075999998,4823753.206499999,home,4.0,wkday,00:00:00,30:00:00
12602_11,681357.8684,4823754.6086,home,2.0,wkday,00:00:00,30:00:00
12603_11,681014.5837000003,4823691.1369,secondary,N/A,wkday,08:00:00,20:00:00
12604_11,681257.2111,4823745.9614,secondary,N/A,wkday,08:00:00,20:00:00
12605_11,681599.8739999998,4823741.566199999,secondary,N/A,wkday,08:00:00,20:00:00
12606_11,681498.1895000003,4823744.5715,home,2.0,wkday,00:00:00,30:00:00
12607_11,681502.3074000003,4823713.893300001,secondary,N/A,wkday,08:00:00,20:00:00
12608_11,680749.6815,4823699.1776,secondary,N/A,wkday,08:00:00,20:00:00
12609_11,680521.6936999997,4823698.866699999,secondary,N/A,wkday,08:00:00,20:00:00
1260_12,679097.1501000002,4823347.7181,home,2.0,wkday,00:00:00,30:00:00
12610_11,681317.5921,4823706.9651999995,secondary,N/A,wkday,08:00:00,20:00:00
12611_11,680690.3825000003,4823682.1636,secondary,N/A,wkday,08:00:00,20:00:00
12612_11,680713.6448999997,4823686.077199999,secondary,N/A,wkday,08:00:00,20:00:00
12613_11,681347.4412000002,4823694.6939,secondary,N/A,wkday,08:00:00,20:00:00
12614_11,681399.2878,4823702.7894,secondary,N/A,wkday,08:00:00,20:00:00
12615_11,681404.0244000005,4823687.2446,secondary,N/A,wkday,08:00:00,20:00:00
12616_11,681223.2136000004,4823691.9233,secondary,N/A,wkday,08:00:00,20:00:00
12617_11,681550.8772999998,4823650.823999999,secondary,N/A,wkday,08:00:00,20:00:00
12618_11,681509.3695999999,4823648.2667,secondary,N/A,wkday,08:00:00,20:00:00
12619_11,681439.5459000003,4823642.8474,secondary,N/A,wkday,08:00:00,20:00:00
1261_12,679085.2506999997,4823327.525,home,2.0,wkday,00:00:00,30:00:00
12620_11,681404.8564999998,4823639.7475000005,secondary,N/A,wkday,08:00:00,20:00:00
12621_11,681176.6523000002,4823625.013499999,secondary,N/A,wkday,08:00:00,20:00:00
12622_11,681154.7005000003,4823627.528100001,secondary,N/A,wkday,08:00:00,20:00:00
12623_11,681120.7214000002,4823629.868899999,secondary,N/A,wkday,08:00:00,20:00:00
12624_11,681073.017,4823632.1274999995,secondary,N/A,wkday,08:00:00,20:00:00
12625_11,681557.6409,4823630.771199999,home,4.0,wkday,00:00:00,30:00:00
12626_11,681557.6743999999,4823616.4394000005,home,2.0,wkday,00:00:00,30:00:00
